,fecha,Remit,Tipo,Len,dia
8996,2020-03-21 16:29:00,Nad,Texto,19,1214.9722222222222
8997,2020-03-21 16:30:00,Dan Bb,Texto,5,1214.9729166666666
8998,2020-03-21 16:30:00,Dan Bb,Texto,18,1214.9729166666666
8999,2020-03-21 16:30:00,Dan Bb,Texto,26,1214.9729166666666
9000,2020-03-21 16:31:00,Angie Ma,Texto,12,1214.973611111111
9001,2020-03-21 16:31:00,Dan Bb,Texto,94,1214.973611111111
9002,2020-03-21 16:33:00,Nad,Texto,2,1214.975
9003,2020-03-21 16:33:00,Fernanda Gomh,Texto,18,1214.975
9004,2020-03-21 16:33:00,Nad,Texto,20,1214.975
9005,2020-03-21 16:33:00,Fernanda Gomh,Texto,1,1214.975
9006,2020-03-21 16:34:00,Dan Bb,Texto,70,1214.9756944444443
9007,2020-03-21 16:35:00,Dan Bb,Texto,32,1214.9763888888888
9008,2020-03-21 16:35:00,Fernanda Gomh,Texto,24,1214.9763888888888
9009,2020-03-21 16:35:00,Dan Bb,Texto,76,1214.9763888888888
9010,2020-03-21 16:36:00,Dan Bb,Texto,28,1214.9770833333334
9011,2020-03-21 16:36:00,Fernanda Gomh,Texto,7,1214.9770833333334
9012,2020-03-21 16:37:00,Fernanda Gomh,Texto,70,1214.9777777777779
9013,2020-03-21 16:37:00,Fernanda Gomh,Texto,34,1214.9777777777779
9014,2020-03-21 16:38:00,Nad,Texto,6,1214.9784722222223
9015,2020-03-21 16:38:00,Nad,Texto,5,1214.9784722222223
9016,2020-03-21 16:38:00,Nad,Texto,34,1214.9784722222223
9017,2020-03-21 16:38:00,Nad,Texto,16,1214.9784722222223
9018,2020-03-21 16:38:00,Angie Ma,Texto,45,1214.9784722222223
9019,2020-03-21 16:38:00,Dan Bb,Texto,43,1214.9784722222223
9020,2020-03-21 16:38:00,Dan Bb,Texto,13,1214.9784722222223
9021,2020-03-21 16:39:00,Fernanda Gomh,Texto,7,1214.9791666666667
9022,2020-03-21 16:40:00,Nad,Texto,1,1214.9798611111112
9023,2020-03-21 16:42:00,Dan Bb,Texto,7,1214.98125
9024,2020-03-22 00:25:00,Nad,Multimedia,0,1215.3027777777777
9025,2020-03-22 00:54:00,Fernanda Gomh,Texto,8,1215.3229166666667
9026,2020-03-22 09:50:00,Fernanda Gomh,Texto,17,1215.6951388888888
9027,2020-03-22 09:50:00,Fernanda Gomh,Texto,16,1215.6951388888888
9028,2020-03-22 10:24:00,Angie Ma,Multimedia,0,1215.71875
9029,2020-03-22 10:24:00,Angie Ma,Multimedia,0,1215.71875
9030,2020-03-22 10:25:00,Fernanda Gomh,Texto,12,1215.7194444444444
9031,2020-03-22 10:25:00,Fernanda Gomh,Texto,2,1215.7194444444444
9032,2020-03-22 10:58:00,Nad,Texto,14,1215.7423611111112
9033,2020-03-22 10:59:00,Nad,Texto,77,1215.7430555555557
9034,2020-03-22 10:59:00,Nad,Texto,9,1215.7430555555557
9035,2020-03-22 11:00:00,Fernanda Gomh,Texto,21,1215.74375
9036,2020-03-22 11:00:00,Fernanda Gomh,Texto,76,1215.74375
9037,2020-03-22 11:00:00,Fernanda Gomh,Texto,1,1215.74375
9038,2020-03-22 11:01:00,Nad,Texto,8,1215.7444444444445
9039,2020-03-22 11:07:00,Dan Bb,Multimedia,0,1215.7486111111111
9040,2020-03-22 14:14:00,Nad,Multimedia,0,1215.8784722222222
9041,2020-03-22 14:49:00,Nad,Multimedia,0,1215.9027777777778
9042,2020-03-22 15:00:00,Fernanda Gomh,Texto,5,1215.9104166666666
9043,2020-03-22 16:05:00,Angie Ma,Texto,5,1215.9555555555555
9044,2020-03-22 16:07:00,Fernanda Gomh,Texto,133,1215.9569444444444
9045,2020-03-22 16:07:00,Fernanda Gomh,Texto,1,1215.9569444444444
9046,2020-03-22 16:08:00,Angie Ma,Texto,22,1215.9576388888888
9047,2020-03-22 16:11:00,Nad,Texto,9,1215.9597222222221
9048,2020-03-22 22:20:00,Nad,Texto,11,1216.2159722222223
9049,2020-03-22 22:34:00,Fernanda Gomh,Texto,4,1216.2256944444443
9050,2020-03-22 22:34:00,Fernanda Gomh,Texto,2,1216.2256944444443
9051,2020-03-22 22:35:00,Nad,Texto,12,1216.2263888888888
9052,2020-03-22 22:35:00,Fernanda Gomh,Texto,3,1216.2263888888888
9053,2020-03-22 22:36:00,Nad,Texto,7,1216.2270833333334
9054,2020-03-22 22:37:00,Nad,Texto,45,1216.2277777777779
9055,2020-03-22 22:37:00,Nad,Texto,12,1216.2277777777779
9056,2020-03-22 22:39:00,Fernanda Gomh,Texto,13,1216.2291666666667
9057,2020-03-23 08:28:00,Dan Bb,Texto,138,1216.6381944444445
9058,2020-03-23 08:28:00,Dan Bb,Texto,99,1216.6381944444445
9059,2020-03-23 08:34:00,Angie Ma,Texto,84,1216.642361111111
9060,2020-03-23 08:34:00,Angie Ma,Texto,31,1216.642361111111
9061,2020-03-23 08:35:00,Dan Bb,Texto,38,1216.6430555555555
9062,2020-03-23 08:56:00,Nad,Texto,33,1216.6576388888889
9063,2020-03-23 09:23:00,Jesus Pa,Texto,14,1216.6763888888888
9064,2020-03-23 11:32:00,Dan Bb,Texto,58,1216.7659722222222
9065,2020-03-23 11:42:00,Jesus Pa,Texto,2,1216.7729166666666
9066,2020-03-23 23:33:00,Nad,Texto,14,1217.2666666666667
9067,2020-03-23 23:34:00,Jesus Pa,Texto,16,1217.267361111111
9068,2020-03-23 23:34:00,Jesus Pa,Texto,29,1217.267361111111
9069,2020-03-23 23:34:00,Jesus Pa,Texto,15,1217.267361111111
9070,2020-03-23 23:34:00,Nad,Texto,5,1217.267361111111
9071,2020-03-23 23:35:00,Nad,Texto,10,1217.2680555555555
9072,2020-03-23 23:35:00,Jesus Pa,Texto,25,1217.2680555555555
9073,2020-03-23 23:35:00,Nad,Texto,4,1217.2680555555555
9074,2020-03-23 23:35:00,Nad,Texto,10,1217.2680555555555
9075,2020-03-23 23:36:00,Jesus Pa,Texto,2,1217.26875
9076,2020-03-24 18:41:00,Fernanda Gomh,Texto,64,1218.0638888888889
9077,2020-03-24 19:06:00,Fernanda Gomh,Multimedia,0,1218.08125
9078,2020-03-24 19:06:00,Fernanda Gomh,Texto,20,1218.08125
9079,2020-03-24 19:07:00,Fernanda Gomh,Texto,17,1218.0819444444444
9080,2020-03-24 19:19:00,Nad,Texto,1,1218.0902777777778
9081,2020-03-24 19:20:00,Angie Ma,Multimedia,0,1218.0909722222223
9082,2020-03-24 23:54:00,Nad,Multimedia,0,1218.28125
9083,2020-03-25 12:19:00,Fernanda Gomh,Texto,75,1218.798611111111
9084,2020-03-25 12:57:00,Dan Bb,Texto,66,1218.825
9085,2020-03-25 12:57:00,Fernanda Gomh,Texto,11,1218.825
9086,2020-03-25 12:59:00,Dan Bb,Texto,2,1218.826388888889
9087,2020-03-25 12:59:00,Nad,Texto,2,1218.826388888889
9088,2020-03-25 13:01:00,Nad,Texto,81,1218.8277777777778
9089,2020-03-25 13:01:00,Nad,Texto,36,1218.8277777777778
9090,2020-03-25 13:01:00,Dan Bb,Texto,6,1218.8277777777778
9091,2020-03-25 13:01:00,Dan Bb,Texto,19,1218.8277777777778
9092,2020-03-25 13:02:00,Nad,Texto,57,1218.8284722222222
9093,2020-03-25 13:02:00,Dan Bb,Texto,62,1218.8284722222222
9094,2020-03-25 13:02:00,Nad,Texto,28,1218.8284722222222
9095,2020-03-25 13:02:00,Nad,Texto,1,1218.8284722222222
9096,2020-03-25 13:02:00,Nad,Texto,34,1218.8284722222222
9097,2020-03-25 13:03:00,Dan Bb,Multimedia,0,1218.8291666666667
9098,2020-03-25 13:03:00,Nad,Texto,62,1218.8291666666667
9099,2020-03-25 13:03:00,Nad,Texto,14,1218.8291666666667
9100,2020-03-25 13:03:00,Dan Bb,Texto,59,1218.8291666666667
9101,2020-03-25 13:04:00,Nad,Multimedia,0,1218.829861111111
9102,2020-03-25 13:04:00,Dan Bb,Texto,11,1218.829861111111
9103,2020-03-25 13:05:00,Fernanda Gomh,Texto,49,1218.8305555555555
9104,2020-03-25 13:05:00,Fernanda Gomh,Texto,12,1218.8305555555555
9105,2020-03-25 13:05:00,Fernanda Gomh,Multimedia,0,1218.8305555555555
9106,2020-03-25 13:41:00,Angie Ma,Texto,41,1218.8555555555556
9107,2020-03-25 17:39:00,Nad,Multimedia,0,1219.0208333333333
9108,2020-03-25 17:40:00,Fernanda Gomh,Texto,14,1219.0215277777777
9109,2020-03-25 17:41:00,Nad,Texto,46,1219.0222222222221
9110,2020-03-25 17:41:00,Nad,Texto,13,1219.0222222222221
9111,2020-03-25 17:42:00,Dan Bb,Texto,18,1219.0229166666666
9112,2020-03-25 17:56:00,Nad,Texto,524,1219.0326388888889
9113,2020-03-25 19:04:00,Angie Ma,Texto,9,1219.079861111111
9114,2020-03-25 19:19:00,Dan Bb,Texto,20,1219.0902777777778
9115,2020-03-25 22:37:00,Fernanda Gomh,Texto,108,1219.2277777777779
9116,2020-03-25 22:48:00,Angie Ma,Multimedia,0,1219.2354166666667
9117,2020-03-25 22:50:00,Fernanda Gomh,Multimedia,0,1219.2368055555555
9118,2020-03-25 22:51:00,Fernanda Gomh,Texto,1,1219.2375
9119,2020-03-25 23:05:00,Nad,Texto,8,1219.2472222222223
9120,2020-03-25 23:24:00,Nad,Texto,175,1219.2604166666667
9121,2020-03-25 23:25:00,Nad,Texto,20,1219.2611111111112
9122,2020-03-25 23:27:00,Nad,Texto,56,1219.2625
9123,2020-03-25 23:27:00,Nad,Texto,34,1219.2625
9124,2020-03-25 23:27:00,Nad,Texto,6,1219.2625
9125,2020-03-25 23:27:00,Nad,Multimedia,0,1219.2625
9126,2020-03-26 10:43:00,Angie Ma,Texto,484,1219.7319444444445
9127,2020-03-26 10:44:00,Angie Ma,Texto,13,1219.732638888889
9128,2020-03-26 10:44:00,Dan Bb,Texto,16,1219.732638888889
9129,2020-03-26 10:44:00,Dan Bb,Texto,10,1219.732638888889
9130,2020-03-26 10:52:00,Nad,Texto,13,1219.7381944444444
9131,2020-03-26 10:58:00,Nad,Multimedia,0,1219.7423611111112
9132,2020-03-26 10:59:00,Nad,Texto,22,1219.7430555555557
9133,2020-03-26 11:00:00,Jesus Pa,Texto,2,1219.74375
9134,2020-03-26 15:11:00,Dan Bb,Multimedia,0,1219.9180555555556
9135,2020-03-26 15:18:00,Fernanda Gomh,Texto,11,1219.9229166666667
9136,2020-03-26 15:27:00,Nad,Texto,1,1219.9291666666666
9137,2020-03-26 15:27:00,Nad,Texto,15,1219.9291666666666
9138,2020-03-26 15:28:00,Nad,Texto,22,1219.9298611111112
9139,2020-03-26 15:28:00,Dan Bb,Texto,13,1219.9298611111112
9140,2020-03-26 15:42:00,Fernanda Gomh,Texto,10,1219.9395833333333
9141,2020-03-26 15:42:00,Fernanda Gomh,Texto,59,1219.9395833333333
9142,2020-03-27 17:05:00,Dan Bb,Multimedia,0,1220.9972222222223
9143,2020-03-27 17:05:00,Nad,Texto,1,1220.9972222222223
9144,2020-03-27 17:06:00,Nad,Multimedia,0,1220.9979166666667
9145,2020-03-27 17:06:00,Nad,Texto,5,1220.9979166666667
9146,2020-03-27 17:06:00,Dan Bb,Texto,5,1220.9979166666667
9147,2020-03-27 17:06:00,Dan Bb,Texto,29,1220.9979166666667
9148,2020-03-27 17:06:00,Nad,Texto,10,1220.9979166666667
9149,2020-03-27 17:07:00,Nad,Multimedia,0,1220.9986111111111
9150,2020-03-27 17:07:00,Dan Bb,Texto,21,1220.9986111111111
9151,2020-03-27 18:14:00,Angie Ma,Texto,9,1221.045138888889
9152,2020-03-27 18:34:00,Fernanda Gomh,Texto,98,1221.0590277777778
9153,2020-03-27 20:15:00,Jesus Pa,Texto,115,1221.1291666666666
9154,2020-03-27 20:16:00,Jesus Pa,Texto,28,1221.129861111111
9155,2020-03-27 20:17:00,Dan Bb,Texto,11,1221.1305555555555
9156,2020-03-27 20:17:00,Dan Bb,Texto,29,1221.1305555555555
9157,2020-03-27 20:18:00,Fernanda Gomh,Texto,4,1221.13125
9158,2020-03-27 20:19:00,Nad,Texto,1,1221.1319444444443
9159,2020-03-27 20:21:00,Jesus Pa,Texto,143,1221.1333333333334
9160,2020-03-27 20:22:00,Jesus Pa,Texto,28,1221.1340277777779
9161,2020-03-27 21:21:00,Fernanda Gomh,Texto,35,1221.175
9162,2020-03-27 21:35:00,Fernanda Gomh,Multimedia,0,1221.1847222222223
9163,2020-03-27 21:36:00,Nad,Texto,4,1221.1854166666667
9164,2020-03-27 21:36:00,Jesus Pa,Texto,2,1221.1854166666667
9165,2020-03-27 22:24:00,Fernanda Gomh,Texto,61,1221.21875
9166,2020-03-27 22:25:00,Fernanda Gomh,Texto,33,1221.2194444444444
9167,2020-03-27 22:25:00,Fernanda Gomh,Texto,71,1221.2194444444444
9168,2020-03-27 22:27:00,Jesus Pa,Texto,37,1221.2208333333333
9169,2020-03-27 22:30:00,Fernanda Gomh,Texto,74,1221.2229166666666
9170,2020-03-27 22:31:00,Fernanda Gomh,Texto,16,1221.223611111111
9171,2020-03-27 22:34:00,Nad,Texto,15,1221.2256944444443
9172,2020-03-27 22:41:00,Jesus Pa,Texto,3,1221.2305555555556
9173,2020-03-27 22:49:00,Angie Ma,Texto,11,1221.236111111111
9174,2020-03-27 22:50:00,Dan Bb,Texto,17,1221.2368055555555
9175,2020-03-27 22:52:00,Dan Bb,Texto,68,1221.2381944444444
9176,2020-03-27 22:52:00,Dan Bb,Texto,14,1221.2381944444444
9177,2020-03-27 22:52:00,Dan Bb,Texto,57,1221.2381944444444
9178,2020-03-27 22:53:00,Dan Bb,Texto,73,1221.2388888888888
9179,2020-03-27 22:53:00,Dan Bb,Texto,57,1221.2388888888888
9180,2020-03-27 23:02:00,Jesus Pa,Texto,2,1221.245138888889
9181,2020-03-27 23:04:00,Fernanda Gomh,Texto,20,1221.2465277777778
9182,2020-03-27 23:43:00,Dan Bb,Texto,161,1221.2736111111112
9183,2020-03-28 00:13:00,Nad,Texto,9,1221.2944444444445
9184,2020-03-28 14:05:00,Fernanda Gomh,Multimedia,0,1221.8722222222223
9185,2020-03-28 21:30:00,Jesus Pa,Texto,2,1222.18125
9186,2020-03-28 22:11:00,Dan Bb,Multimedia,0,1222.2097222222221
9187,2020-03-28 22:12:00,Nad,Texto,10,1222.2104166666666
9188,2020-03-28 22:12:00,Angie Ma,Texto,28,1222.2104166666666
9189,2020-03-28 22:12:00,Nad,Multimedia,0,1222.2104166666666
9190,2020-03-28 22:12:00,Nad,Texto,7,1222.2104166666666
9191,2020-03-28 22:13:00,Nad,Texto,13,1222.2111111111112
9192,2020-03-28 22:13:00,Dan Bb,Texto,11,1222.2111111111112
9193,2020-03-28 22:14:00,Angie Ma,Texto,12,1222.2118055555557
9194,2020-03-28 22:14:00,Angie Ma,Texto,42,1222.2118055555557
9195,2020-03-28 22:14:00,Angie Ma,Texto,28,1222.2118055555557
9196,2020-03-28 22:16:00,Fernanda Gomh,Texto,135,1222.2131944444445
9197,2020-03-28 22:18:00,Nad,Texto,1,1222.2145833333334
9198,2020-03-28 22:19:00,Nad,Texto,19,1222.2152777777778
9199,2020-03-28 22:20:00,Angie Ma,Texto,13,1222.2159722222223
9200,2020-03-28 22:22:00,Nad,Texto,51,1222.2173611111111
9201,2020-03-28 22:22:00,Nad,Texto,39,1222.2173611111111
9202,2020-03-28 22:22:00,Nad,Texto,4,1222.2173611111111
9203,2020-03-28 22:23:00,Nad,Texto,27,1222.2180555555556
9204,2020-03-28 22:23:00,Nad,Texto,16,1222.2180555555556
9205,2020-03-29 13:15:00,Fernanda Gomh,Multimedia,0,1222.8375
9206,2020-03-29 13:31:00,Nad,Texto,13,1222.848611111111
9207,2020-03-29 13:31:00,Nad,Texto,4,1222.848611111111
9208,2020-03-29 13:58:00,Angie Ma,Texto,2,1222.8673611111112
9209,2020-03-29 14:04:00,Fernanda Gomh,Texto,43,1222.8715277777778
9210,2020-03-29 14:04:00,Fernanda Gomh,Texto,47,1222.8715277777778
9211,2020-03-29 14:05:00,Fernanda Gomh,Texto,107,1222.8722222222223
9212,2020-03-29 14:25:00,Nad,Texto,10,1222.8861111111112
9213,2020-03-29 14:31:00,Fernanda Gomh,Multimedia,0,1222.8902777777778
9214,2020-03-29 14:50:00,Nad,Texto,8,1222.9034722222223
9215,2020-03-29 23:32:00,Dan Bb,Multimedia,0,1223.2659722222222
9216,2020-03-29 23:38:00,Fernanda Gomh,Multimedia,0,1223.2701388888888
9217,2020-03-29 23:39:00,Fernanda Gomh,Multimedia,0,1223.2708333333333
9218,2020-03-29 23:39:00,Fernanda Gomh,Multimedia,0,1223.2708333333333
9219,2020-03-29 23:39:00,Fernanda Gomh,Texto,25,1223.2708333333333
9220,2020-03-30 00:11:00,Nad,Multimedia,0,1223.2930555555556
9221,2020-03-30 12:24:00,Nad,Texto,23,1223.8020833333333
9222,2020-03-30 13:35:00,Fernanda Gomh,Texto,8,1223.8513888888888
9223,2020-03-30 13:36:00,Fernanda Gomh,Texto,1,1223.8520833333334
9224,2020-03-30 13:36:00,Fernanda Gomh,Texto,23,1223.8520833333334
9225,2020-03-30 13:36:00,Fernanda Gomh,Texto,35,1223.8520833333334
9226,2020-03-30 13:36:00,Fernanda Gomh,Texto,20,1223.8520833333334
9227,2020-03-30 13:37:00,Nad,Multimedia,0,1223.8527777777779
9228,2020-03-30 14:08:00,Nad,Texto,200,1223.8743055555556
9229,2020-03-30 14:08:00,Nad,Texto,4,1223.8743055555556
9230,2020-03-30 14:08:00,Nad,Texto,14,1223.8743055555556
9231,2020-03-30 16:07:00,Nad,Multimedia,0,1223.9569444444444
9232,2020-03-30 16:07:00,Nad,Texto,12,1223.9569444444444
9233,2020-03-30 18:21:00,Fernanda Gomh,Texto,55,1224.05
9234,2020-03-30 19:41:00,Dan Bb,Texto,4,1224.1055555555556
9235,2020-03-30 19:41:00,Dan Bb,Texto,73,1224.1055555555556
9236,2020-03-30 19:46:00,Fernanda Gomh,Texto,15,1224.1090277777778
9237,2020-03-30 19:46:00,Fernanda Gomh,Texto,23,1224.1090277777778
9238,2020-03-30 19:57:00,Angie Ma,Texto,30,1224.1166666666666
9239,2020-03-30 19:57:00,Angie Ma,Multimedia,0,1224.1166666666666
9240,2020-03-30 19:57:00,Dan Bb,Texto,3,1224.1166666666666
9241,2020-03-30 19:57:00,Dan Bb,Texto,17,1224.1166666666666
9242,2020-03-30 19:57:00,Dan Bb,Texto,16,1224.1166666666666
9243,2020-03-30 19:57:00,Angie Ma,Multimedia,0,1224.1166666666666
9244,2020-03-30 19:58:00,Angie Ma,Texto,38,1224.1173611111112
9245,2020-03-30 20:28:00,Dan Bb,Texto,55,1224.1381944444445
9246,2020-03-30 20:28:00,Dan Bb,Texto,24,1224.1381944444445
9247,2020-03-30 20:28:00,Dan Bb,Texto,5,1224.1381944444445
9248,2020-03-30 20:29:00,Fernanda Gomh,Texto,2,1224.138888888889
9249,2020-03-30 20:29:00,Fernanda Gomh,Texto,28,1224.138888888889
9250,2020-03-30 20:29:00,Dan Bb,Multimedia,0,1224.138888888889
9251,2020-03-30 20:34:00,Nad,Texto,6,1224.142361111111
9252,2020-03-30 23:02:00,Nad,Texto,74,1224.245138888889
9253,2020-03-30 23:02:00,Nad,Texto,23,1224.245138888889
9254,2020-03-30 23:02:00,Nad,Texto,7,1224.245138888889
9255,2020-03-30 23:03:00,Nad,Multimedia,0,1224.2458333333334
9256,2020-03-30 23:33:00,Fernanda Gomh,Texto,3,1224.2666666666667
9257,2020-03-31 12:06:00,Jesus Pa,Texto,1358,1224.7895833333334
9258,2020-03-31 12:10:00,Dan Bb,Texto,2,1224.7923611111112
9259,2020-03-31 12:10:00,Fernanda Gomh,Texto,11,1224.7923611111112
9260,2020-03-31 12:11:00,Nad,Multimedia,0,1224.7930555555556
9261,2020-03-31 12:12:00,Fernanda Gomh,Texto,11,1224.79375
9262,2020-03-31 12:30:00,Angie Ma,Texto,1,1224.80625
9263,2020-03-31 12:30:00,Angie Ma,Texto,4,1224.80625
9264,2020-03-31 12:33:00,Nad,Multimedia,0,1224.8083333333334
9265,2020-03-31 12:36:00,Fernanda Gomh,Texto,32,1224.8104166666667
9266,2020-03-31 12:38:00,Nad,Texto,16,1224.8118055555556
9267,2020-03-31 12:38:00,Nad,Texto,69,1224.8118055555556
9268,2020-03-31 12:38:00,Nad,Texto,20,1224.8118055555556
9269,2020-03-31 12:42:00,Fernanda Gomh,Texto,7,1224.8145833333333
9270,2020-03-31 12:42:00,Fernanda Gomh,Texto,16,1224.8145833333333
9271,2020-03-31 15:32:00,Angie Ma,Texto,40,1224.932638888889
9272,2020-03-31 15:32:00,Angie Ma,Texto,5,1224.932638888889
9273,2020-03-31 15:33:00,Dan Bb,Texto,16,1224.9333333333334
9274,2020-03-31 15:34:00,Angie Ma,Texto,12,1224.9340277777778
9275,2020-03-31 15:37:00,Fernanda Gomh,Texto,17,1224.9361111111111
9276,2020-03-31 15:37:00,Fernanda Gomh,Texto,19,1224.9361111111111
9277,2020-03-31 15:49:00,Angie Ma,Texto,43,1224.9444444444443
9278,2020-03-31 16:45:00,Fernanda Gomh,Texto,19,1224.9833333333333
9279,2020-03-31 16:46:00,Angie Ma,Texto,43,1224.9840277777778
9280,2020-03-31 18:53:00,Fernanda Gomh,Multimedia,0,1225.0722222222223
9281,2020-03-31 18:58:00,Dan Bb,Texto,28,1225.0756944444445
9282,2020-03-31 18:58:00,Fernanda Gomh,Texto,6,1225.0756944444445
9283,2020-03-31 18:59:00,Dan Bb,Texto,29,1225.076388888889
9284,2020-03-31 18:59:00,Dan Bb,Texto,46,1225.076388888889
9285,2020-03-31 18:59:00,Fernanda Gomh,Texto,5,1225.076388888889
9286,2020-03-31 19:00:00,Dan Bb,Texto,15,1225.0770833333333
9287,2020-03-31 19:01:00,Dan Bb,Texto,11,1225.0777777777778
9288,2020-03-31 19:01:00,Dan Bb,Texto,28,1225.0777777777778
9289,2020-03-31 19:01:00,Dan Bb,Texto,27,1225.0777777777778
9290,2020-03-31 19:01:00,Fernanda Gomh,Texto,57,1225.0777777777778
9291,2020-03-31 19:01:00,Dan Bb,Texto,7,1225.0777777777778
9292,2020-03-31 19:01:00,Fernanda Gomh,Texto,2,1225.0777777777778
9293,2020-03-31 22:18:00,Nad,Texto,4,1225.2145833333334
9294,2020-03-31 22:18:00,Nad,Texto,63,1225.2145833333334
9295,2020-03-31 22:18:00,Nad,Texto,10,1225.2145833333334
9296,2020-03-31 22:22:00,Jesus Pa,Texto,18,1225.2173611111111
9297,2020-03-31 22:23:00,Fernanda Gomh,Texto,30,1225.2180555555556
9298,2020-03-31 22:26:00,Nad,Texto,16,1225.2201388888889
9299,2020-03-31 22:42:00,Dan Bb,Texto,11,1225.23125
9300,2020-04-01 08:35:00,Fernanda Gomh,Multimedia,0,1225.6430555555555
9301,2020-04-01 12:33:00,Nad,Texto,343,1225.8083333333334
9302,2020-04-01 12:34:00,Nad,Texto,58,1225.8090277777778
9303,2020-04-01 12:34:00,Nad,Texto,11,1225.8090277777778
9304,2020-04-01 12:35:00,Nad,Texto,70,1225.8097222222223
9305,2020-04-01 12:35:00,Nad,Texto,22,1225.8097222222223
9306,2020-04-01 12:46:00,Dan Bb,Texto,37,1225.817361111111
9307,2020-04-01 12:47:00,Dan Bb,Texto,62,1225.8180555555555
9308,2020-04-01 12:48:00,Nad,Multimedia,0,1225.81875
9309,2020-04-01 12:49:00,Dan Bb,Texto,251,1225.8194444444443
9310,2020-04-01 13:05:00,Fernanda Gomh,Texto,3571,1225.8305555555555
9311,2020-04-01 13:13:00,Fernanda Gomh,Texto,86,1225.8361111111112
9312,2020-04-01 13:53:00,Nad,Texto,12,1225.8638888888888
9313,2020-04-01 15:48:00,Angie Ma,Texto,76,1225.94375
9314,2020-04-01 15:50:00,Fernanda Gomh,Texto,12,1225.9451388888888
9315,2020-04-01 15:50:00,Dan Bb,Texto,44,1225.9451388888888
9316,2020-04-01 15:50:00,Dan Bb,Multimedia,0,1225.9451388888888
9317,2020-04-01 15:51:00,Dan Bb,Texto,84,1225.9458333333334
9318,2020-04-01 15:51:00,Fernanda Gomh,Texto,62,1225.9458333333334
9319,2020-04-01 15:54:00,Angie Ma,Texto,26,1225.9479166666667
9320,2020-04-01 15:59:00,Angie Ma,Texto,37,1225.951388888889
9321,2020-04-01 16:00:00,Fernanda Gomh,Texto,7,1225.9520833333333
9322,2020-04-01 16:01:00,Fernanda Gomh,Texto,111,1225.9527777777778
9323,2020-04-01 16:01:00,Fernanda Gomh,Texto,7,1225.9527777777778
9324,2020-04-01 16:01:00,Fernanda Gomh,Texto,7,1225.9527777777778
9325,2020-04-01 16:01:00,Fernanda Gomh,Texto,29,1225.9527777777778
9326,2020-04-01 16:01:00,Fernanda Gomh,Texto,38,1225.9527777777778
9327,2020-04-01 16:03:00,Fernanda Gomh,Texto,12,1225.9541666666667
9328,2020-04-01 17:15:00,Fernanda Gomh,Texto,34,1226.0041666666666
9329,2020-04-01 17:15:00,Fernanda Gomh,Texto,47,1226.0041666666666
9330,2020-04-01 17:15:00,Fernanda Gomh,Texto,1,1226.0041666666666
9331,2020-04-01 17:15:00,Fernanda Gomh,Texto,35,1226.0041666666666
9332,2020-04-01 17:16:00,Angie Ma,Texto,27,1226.004861111111
9333,2020-04-01 20:16:00,Dan Bb,Texto,104,1226.129861111111
9334,2020-04-01 20:17:00,Dan Bb,Texto,23,1226.1305555555555
9335,2020-04-01 20:17:00,Dan Bb,Texto,36,1226.1305555555555
9336,2020-04-01 20:17:00,Dan Bb,Texto,57,1226.1305555555555
9337,2020-04-01 20:29:00,Fernanda Gomh,Texto,95,1226.138888888889
9338,2020-04-01 20:52:00,Dan Bb,Texto,3,1226.1548611111111
9339,2020-04-01 20:52:00,Dan Bb,Texto,35,1226.1548611111111
9340,2020-04-01 20:52:00,Fernanda Gomh,Texto,13,1226.1548611111111
9341,2020-04-01 20:53:00,Fernanda Gomh,Texto,11,1226.1555555555556
9342,2020-04-01 20:53:00,Fernanda Gomh,Texto,1,1226.1555555555556
9343,2020-04-01 20:54:00,Angie Ma,Texto,11,1226.15625
9344,2020-04-01 20:55:00,Fernanda Gomh,Texto,56,1226.1569444444444
9345,2020-04-01 21:00:00,Nad,Texto,6,1226.1604166666666
9346,2020-04-01 21:00:00,Nad,Texto,16,1226.1604166666666
9347,2020-04-01 21:05:00,Jesus Pa,Multimedia,0,1226.1638888888888
9348,2020-04-01 21:07:00,Dan Bb,Texto,12,1226.1652777777779
9349,2020-04-01 21:07:00,Dan Bb,Texto,8,1226.1652777777779
9350,2020-04-01 21:08:00,Nad,Texto,32,1226.1659722222223
9351,2020-04-01 21:08:00,Fernanda Gomh,Texto,21,1226.1659722222223
9352,2020-04-01 21:09:00,Fernanda Gomh,Texto,21,1226.1666666666667
9353,2020-04-01 21:09:00,Fernanda Gomh,Texto,12,1226.1666666666667
9354,2020-04-01 21:09:00,Nad,Texto,11,1226.1666666666667
9355,2020-04-01 21:09:00,Nad,Texto,5,1226.1666666666667
9356,2020-04-01 21:09:00,Fernanda Gomh,Texto,13,1226.1666666666667
9357,2020-04-01 21:09:00,Fernanda Gomh,Texto,1,1226.1666666666667
9358,2020-04-01 21:09:00,Nad,Texto,1,1226.1666666666667
9359,2020-04-01 21:11:00,Jesus Pa,Texto,8,1226.1680555555556
9360,2020-04-01 21:14:00,Fernanda Gomh,Texto,57,1226.170138888889
9361,2020-04-01 21:14:00,Fernanda Gomh,Multimedia,0,1226.170138888889
9362,2020-04-01 21:14:00,Fernanda Gomh,Multimedia,0,1226.170138888889
9363,2020-04-01 21:14:00,Fernanda Gomh,Multimedia,0,1226.170138888889
